Season,Player,Tm,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,Julien Lewis,RIO,25,43,28,860,6.4,13.8,0.468,1.9,6.2,0.302,4.6,7.5,0.606,2,2.7,0.734,1.3,4,5.2,2.3,1.8,0.3,1.9,3.4,16.7
2018,Shawn Long,DEL,25,33,18,744,9.2,16.3,0.567,0.6,1.4,0.429,8.7,15,0.579,4.2,6.5,0.649,4.4,7.9,12.2,2.3,1.4,2.3,3.6,5.2,23.3
2018,Carlos Lopez-Sosa,DEL,27,1,0,4,0,9,0,0,0,NA,0,9,0,0,0,NA,9,9,18,9,0,0,0,18,0
2018,Marc Loving,DEL,23,29,3,510,4,10.8,0.373,3,8,0.372,1.1,2.8,0.375,1.5,1.9,0.778,1.4,3.9,5.3,2.2,0.8,0.7,2.1,4.2,12.5
2018,Tyler Lydon,RIO,21,15,13,470,5.7,10.7,0.529,2.2,5.9,0.377,3.4,4.8,0.714,1.1,1.5,0.737,2.5,7,9.5,2.4,1.2,0.6,1,1.8,14.6
2018,Damon Lynn,TEX,NA,12,0,191,5.1,11.9,0.429,4.1,9.8,0.423,0.9,2.1,0.455,0.4,0.6,0.667,0.6,2.8,3.4,6.2,1.5,0.2,2.5,1.7,14.7
2018,Scott Machado,SBL,27,46,22,1444,6.3,14.1,0.45,1.7,4.3,0.405,4.6,9.8,0.469,3.8,4.3,0.884,0.5,3.9,4.4,9.8,1.2,0.1,3.6,2.3,18.2
2018,Josh Magette,HAW,28,36,34,1252,5.3,14.1,0.374,1.8,6,0.3,3.5,8.2,0.428,3.3,4.1,0.804,0.4,3.1,3.5,10.4,2,0.1,3.2,2.6,15.7
2018,Derrick Marks,HAW,24,30,4,515,3.4,9.9,0.345,0.8,2.9,0.262,2.7,7,0.38,1.2,1.6,0.739,0.6,3.1,3.8,5.1,1.9,0.3,2.5,3.2,8.8
2018,Charlie Marquardt,LIN,NA,4,0,23,4.7,23.5,0.2,3.1,15.7,0.2,1.6,7.8,0.2,3.1,3.1,1,6.3,1.6,7.8,1.6,1.6,0,0,7.8,15.7
2018,Kendall Marshall,ACC,26,3,0,43,4.2,9.2,0.455,1.7,2.5,0.667,2.5,6.7,0.375,0,0,NA,0,4.2,4.2,6.7,0.8,0,10.9,5,10
2018,Zeke Marshall,GRR,27,15,0,153,5.9,9.6,0.61,0,0,NA,5.9,9.6,0.61,5.4,6.8,0.793,3.5,4,7.5,0.5,1.2,2.4,4,7.3,17.2
2018,Jarell Martin,MEM,23,2,2,54,5.3,16.7,0.32,2.7,6.7,0.4,2.7,10,0.267,1.3,2,0.667,0.7,6.7,7.3,1.3,1.3,0.7,5.3,4.7,14.7
2018,Alex Marzette,WIS,NA,4,0,27,1.3,8,0.167,0,0,NA,1.3,8,0.167,2.7,5.3,0.5,0,6.7,6.7,2.7,1.3,0,0,0,5.3
2018,Bruce Massey,GRR,27,1,0,7,0,5.1,0,0,0,NA,0,5.1,0,0,0,NA,0,0,0,5.1,0,0,0,0,0
2018,Jordan Mathews,HAW,23,48,11,981,5.3,13.9,0.384,2.4,7.4,0.32,2.9,6.4,0.457,2.5,3.6,0.704,0.8,2.9,3.7,2.1,1.4,0.1,1.7,2,15.6
2018,Mangok Mathiang,SWR,25,43,36,1089,6.3,12.2,0.519,0,0,0,6.3,12.2,0.52,2.7,4.2,0.643,4.8,8.2,13.1,1.5,1,2,2.7,3.4,15.4
2018,James Michael McAdoo,TOT,25,18,14,508,4.5,11,0.413,0.6,2.1,0.267,4,8.9,0.448,3.3,4.6,0.723,2.8,5.5,8.3,2.7,1.7,2.1,2.3,2.8,13
2018,Tahjere McCall,LIN,23,37,31,1042,4.3,8.7,0.494,0.6,1.9,0.309,3.7,6.8,0.545,2.3,3.5,0.673,1.7,4,5.7,3.6,2.2,0.7,2.4,3.8,11.6
2018,Patrick McCaw,SAN,22,2,2,58,6.8,18.6,0.367,1.2,6.2,0.2,5.6,12.4,0.45,2.5,2.5,1,0,5,5,3.1,1.9,0,1.9,1.2,17.4
2018,Erik McCree,TOT,24,35,29,1132,7,16.4,0.428,2.3,5.9,0.384,4.8,10.5,0.453,3.6,4.9,0.734,1.3,4.4,5.8,2.1,1,0.7,2.8,2.3,19.9
2018,Chris McCullough,TOT,22,12,0,260,6.1,15.4,0.396,1,3.6,0.269,5.1,11.8,0.435,5.1,6.4,0.804,3.2,7.5,10.7,2.5,2.8,1.7,4,4.2,18.3
2018,KJ McDaniels,GRR,24,31,0,850,8.1,16.6,0.487,1.6,5.2,0.309,6.5,11.4,0.569,3.5,4.6,0.761,2.9,6.3,9.2,1.4,1.6,1.7,2.1,3,21.3
2018,Donte McGill,DEL,NA,4,0,51,2.8,17.6,0.16,0,2.8,0,2.8,14.8,0.19,7.8,8.5,0.917,0.7,3.5,4.2,6.4,0.7,0,2.8,2.8,13.4
2018,Rodney McGruder,SFL,26,2,2,45,10.4,24,0.433,0.8,8.8,0.091,9.6,15.2,0.632,0,0.8,0,2.4,5.6,8,1.6,0.8,0,0,0.8,21.6
2018,Alfonzo McKinnie,RAP,25,35,35,1047,6.5,14.6,0.447,1.9,5.3,0.348,4.7,9.3,0.504,1.9,2.6,0.714,2.2,6.9,9.1,1.6,0.9,0.4,2.5,3.1,16.8
2018,Trey McKinney-Jones,FOR,27,36,6,969,6.1,12,0.511,1.1,2.7,0.403,5.1,9.3,0.542,2.7,3.5,0.768,1,3.2,4.2,3.6,1.3,0.3,2.7,3.3,16
2018,Ben McLemore,MEM,24,1,1,16,6.8,18,0.375,4.5,13.5,0.333,2.3,4.5,0.5,0,0,NA,0,4.5,4.5,0,4.5,0,4.5,4.5,18
2018,Kennedy Meeks,RAP,22,45,38,1246,7.4,14.6,0.505,0,0.5,0.056,7.3,14.1,0.522,1.9,2.5,0.761,5.5,6.8,12.3,2.1,1.3,1.2,1.9,3.6,16.7
2018,Malcolm Miller,RAP,24,34,22,947,5.2,11.9,0.438,2.8,7.4,0.379,2.4,4.5,0.534,3,3.8,0.798,1.7,5,6.7,2.1,1.1,0.6,1.7,2.1,16.2
2018,Shonn Miller,SLS,24,5,0,105,2.7,7.2,0.381,1,3.8,0.273,1.7,3.4,0.5,1.4,1.4,1,2.4,6.9,9.3,1.7,1.4,0.7,0,3.4,7.9
2018,Elijah Millsap,WOL,30,45,25,1338,5.6,14.1,0.396,2.1,5.5,0.376,3.5,8.6,0.409,5.1,6.5,0.782,1,5.4,6.4,2.7,1.8,0.7,2.4,4,18.3
2018,Akil Mitchell,LIN,25,30,17,788,5.2,9,0.574,0.4,1.4,0.258,4.8,7.6,0.633,1,2.6,0.368,2.4,6.9,9.3,2.4,1.4,1.2,2.6,2.7,11.6
2018,Tony Mitchell,SFL,28,44,17,1292,8.4,20,0.421,3.2,10.2,0.315,5.2,9.8,0.531,2.8,3.8,0.73,1.4,5.8,7.2,4.7,2.1,1.1,3.3,3.2,22.8
2018,Naz Mitrou-Long,SLS,24,40,35,1400,6.1,14.5,0.424,3.5,9.3,0.377,2.6,5.2,0.507,2.7,3.1,0.86,0.4,5.9,6.3,4.7,1.3,0.1,3.2,2.4,18.5
2018,Duke Mondy,TEX,NA,12,11,357,3.5,8.6,0.412,1.2,2.8,0.429,2.3,5.7,0.404,1.1,1.5,0.733,0.7,3.2,3.9,7.7,1,0,3.1,4,9.4
2018,Malik Monk,SWR,19,1,1,41,7.9,23.7,0.333,6.1,18.4,0.333,1.8,5.3,0.333,0,0,NA,0,7,7,3.5,0.9,0,2.6,1.8,22
2018,Luis Montero,TOT,24,33,16,948,4.4,11.1,0.397,1.2,4,0.302,3.2,7.1,0.452,3.2,4,0.79,1.3,7.3,8.7,3,1.8,0.9,2.4,4.3,13.2
2018,Ben Moore,FOR,22,43,10,1201,5.5,9.9,0.552,0.6,1.6,0.352,4.9,8.3,0.591,3.6,4.5,0.812,3.3,5,8.2,2.4,1.3,0.5,2,2.7,15.1
2018,J.J. Moore,LIN,26,46,1,739,5.6,13.9,0.404,1.6,5.8,0.277,4,8.1,0.494,3.6,4.6,0.777,1.1,3,4.1,1.5,1.3,0.2,1.4,2.5,16.4
2018,Marquise Moore,WOL,23,40,8,759,4.2,9,0.463,0,0.4,0,4.2,8.6,0.486,1.3,1.9,0.675,1.2,4.5,5.7,2.6,0.8,0.9,1.1,2.3,9.6
2018,Jeremy Morgan,MEM,22,32,23,798,4.2,10.4,0.404,2.1,6.7,0.318,2.1,3.7,0.561,0.8,1,0.818,0.9,4.5,5.4,2.9,1.5,0.7,1.2,3.2,11.3
2018,Yannis Morin,OKL,24,33,3,551,5.2,9.5,0.541,0.2,1.2,0.167,5,8.4,0.594,1.9,2.9,0.659,4.2,4.8,9,1.9,1.1,1.6,1.8,4.1,12.4
2018,Darius Morris,RIO,27,3,2,79,9.6,17.8,0.538,2.7,5.5,0.5,6.8,12.3,0.556,4.1,5,0.818,0.9,5.5,6.4,10.5,0.5,0,4.6,1.4,26
2018,Jamel Morris,GRR,25,50,39,1245,6.8,16.5,0.411,2.6,6.7,0.394,4.1,9.8,0.423,2.3,2.8,0.813,0.5,3.5,4,2.8,1.2,0.1,2.5,2.4,18.4
2018,Jaylen Morris,HAW,22,39,39,1224,5.8,11.2,0.52,0.8,2.8,0.287,5,8.4,0.596,2.1,3.1,0.673,1.1,4.4,5.4,2.7,1.4,0.6,1.8,1.9,14.5
2018,Monte Morris,RIO,22,37,35,1283,7,14.9,0.47,1.7,5,0.331,5.3,9.9,0.54,2.8,3.3,0.849,1.2,3.5,4.7,6.8,1.9,0.1,2,1.8,18.5
2018,Johnathan Motley,TEX,22,34,34,1104,9.9,17.5,0.565,0.5,1.6,0.28,9.4,15.8,0.595,4.4,6.3,0.698,3.6,7.3,10.9,2.2,1,1.2,2.5,3.7,24.6
2018,Roger Moute A Bidias,RAP,22,9,0,104,3.8,8.3,0.458,0.3,0.7,0.5,3.5,7.6,0.455,1,1.7,0.6,1.7,4.2,5.9,0.3,1.7,0.3,2.1,2.4,9
2018,Mychal Mulder,WCB,23,48,31,1484,4,9.5,0.419,1.9,5.7,0.329,2.1,3.7,0.558,0.9,1.4,0.684,0.7,4.5,5.1,1.9,1.3,0.4,0.8,1.7,10.8
2018,Byron Mullens,LKL,28,11,10,332,9.1,18,0.506,2.5,6.1,0.411,6.6,11.9,0.555,2.7,3.8,0.714,2.4,10.8,13.2,3.4,1.1,2,2.5,3,23.4
2018,Xavier Munford,WIS,25,34,33,1249,8.7,17,0.509,2.3,5.2,0.444,6.4,11.8,0.538,4.3,5.7,0.747,0.7,4.2,4.9,5.1,1.6,0.4,3.6,1.9,23.9
2018,Kamari Murphy,LIN,24,50,48,1570,4.7,10.8,0.436,0.7,2.6,0.281,4,8.2,0.486,1.8,2.5,0.706,1.6,6.8,8.4,2.1,1.1,1.1,2.2,3.4,11.9
2018,Lamond Murray Jr.,MAI,NA,7,0,57,5.7,13.3,0.429,1.3,3.2,0.4,4.4,10.1,0.438,0,0,NA,3.8,3.8,7.6,0,0.6,0.6,1.9,5.1,12.6
2018,Tyree Murray,REN,NA,1,0,2,0,18,0,0,0,NA,0,18,0,0,0,NA,0,0,0,0,0,0,0,0,0
2018,Mike Muscala,HAW,26,3,3,53,9.5,16.3,0.583,4.8,9.5,0.5,4.8,6.8,0.7,2.7,2.7,1,2.7,3.4,6.1,2.7,1.4,2,4.1,2,26.5
2018,Abdel Nader,MAI,24,4,4,148,6.8,16.3,0.418,2.2,5.4,0.409,4.6,10.9,0.422,4.9,5.8,0.833,1,4.6,5.6,1.5,1,1.7,3.6,2.7,20.7
2018,Alonzo Nelson-Odada,SLS,24,7,4,158,3.4,6.8,0.5,0,0.5,0,3.4,6.4,0.536,4.3,5.9,0.731,4.8,5,9.8,1.1,0,1.4,2.5,5,11.2
2018,Derick Newton,WCB,22,22,9,333,1.8,8.5,0.215,1.6,6.2,0.263,0.2,2.4,0.091,1.5,2.2,0.7,0.3,4.2,4.5,2.2,0.6,0.2,1,2.4,6.8
2018,Georges Niang,TOT,24,41,41,1390,8.3,14.6,0.57,2.3,5.1,0.459,6,9.6,0.629,1.9,2.2,0.871,1.3,5.8,7.1,4.5,1.1,0.4,3.2,3.4,20.9
2018,Austin Nichols,MEM,23,38,22,868,7.5,14.3,0.526,0.7,1.9,0.4,6.8,12.4,0.545,1.4,2,0.688,2.6,7,9.6,0.7,0.6,2.8,1.9,2.7,17.1
2018,Landry Nnoko,GRR,23,49,49,1594,6.2,10.7,0.579,0,0,0,6.2,10.6,0.582,3.9,5.3,0.744,4.9,7.8,12.8,2.3,0.7,2.3,2.9,3.4,16.3
2018,Joakim Noah,WES,32,1,1,23,6.3,7.8,0.8,0,0,NA,6.3,7.8,0.8,1.6,1.6,1,4.7,3.1,7.8,6.3,1.6,1.6,6.3,3.1,14.1
2018,Ike Nwamu,SFL,24,47,31,1398,6.1,14.3,0.422,3.7,10.1,0.364,2.4,4.2,0.561,1.8,2.1,0.829,0.6,3.3,3.9,2.8,1.2,0.2,2.3,2.4,17.5
2018,J.J. O'Brien,ACC,25,39,33,1370,6,12.5,0.482,1.2,3.5,0.351,4.8,9,0.534,3,3.5,0.843,1,3.9,4.9,3.2,1.2,0.4,1.6,1.4,16.3
2018,Daniel Ochefu,TOT,24,32,15,609,6.3,10.5,0.599,0,0.2,0,6.3,10.2,0.613,2,3.3,0.607,3.7,7.2,10.9,2.4,1,2.6,3.7,4.8,14.5
2018,Jon Octeus,WCB,26,6,0,118,6.7,11.3,0.595,1.2,2.4,0.5,5.5,8.8,0.621,4,4.9,0.813,1.5,4,5.5,4.9,2.7,0.3,1.5,3.7,18.6
2018,Emeka Okafor,DEL,35,26,19,518,5.1,8.4,0.612,0,0,NA,5.1,8.4,0.612,2.1,3,0.698,5.6,9,14.5,2.5,0.8,1.7,2.8,3,12.4
2018,Kevin Olekaibe,CAN,25,40,5,926,5.1,12.9,0.398,2.6,7.6,0.338,2.6,5.3,0.482,1.5,2.1,0.736,1.3,4.3,5.6,1.9,2,0.3,1.2,3,14.3
2018,Cameron Oliver,TOT,21,39,12,940,6.7,13.6,0.497,1.2,3.5,0.337,5.6,10,0.553,1.5,2.6,0.559,2.2,8.4,10.6,1.8,1,1.3,2.1,3.6,16.1
2018,Royce O'Neale,SLS,24,1,1,37,3.9,16.5,0.235,1,8.8,0.111,2.9,7.8,0.375,1.9,1.9,1,1.9,2.9,4.9,2.9,1,0,2.9,2.9,10.7
2018,Chinanu Onuaku,RIO,21,40,39,1024,6.5,10.7,0.603,0,0.2,0.2,6.4,10.5,0.61,2.3,3.4,0.667,4.6,8.7,13.3,4,1.3,1.7,3.5,3.7,15.2
2018,Princeton Onwas,WES,NA,3,0,27,1.3,6.7,0.2,0,2.7,0,1.3,4,0.333,4,5.3,0.75,4,2.7,6.7,2.7,1.3,0,2.7,5.3,6.7
2018,Reggis Onwukamuche,LKL,25,47,10,587,1.8,4.2,0.435,0,0,NA,1.8,4.2,0.435,1,2.6,0.381,3,6.3,9.3,1.2,1.1,1.2,1.5,5.8,4.7
2018,Michael Orris,TOT,NA,20,5,310,1.7,5.5,0.319,0.1,0.8,0.143,1.6,4.6,0.35,0.9,1.3,0.727,0.9,3,3.9,6.7,0.8,0.5,2.9,4.4,4.5
2018,Cedi Osman,CAN,22,1,1,39,6.5,21.2,0.304,1.8,9.2,0.2,4.6,12,0.385,4.6,8.3,0.556,0.9,6.5,7.4,1.8,3.7,1.8,2.8,3.7,19.4
2018,Yakuba Ouattara,LIN,26,12,1,188,6.7,15.7,0.427,1.1,6.5,0.176,5.6,9.2,0.604,2.5,3.3,0.765,1.5,3.1,4.6,0.8,1.1,0.6,2.3,3.4,17
2018,Marcus Paige,SWR,24,46,39,1499,5.8,13.5,0.428,2.8,7.5,0.373,3,6.1,0.496,2.4,2.8,0.847,0.5,2.7,3.3,4.9,1.6,0.3,2.8,2.3,16.8
2018,Bubu Palo,SFL,26,13,5,266,5.4,11,0.494,1.1,2.8,0.381,4.3,8.1,0.533,2.8,3.4,0.84,1.6,2.8,4.5,3.7,0.9,0.3,3,3.2,14.8
2018,Georgios Papagiannis,REN,20,10,10,271,8,15.3,0.522,0,0.1,0,8,15.1,0.526,2,2.5,0.789,3.7,9.2,12.9,1.5,0.5,2,3.2,4.4,17.9
2018,Jeremy Pargo,SAN,31,11,11,416,6.7,14.8,0.45,2,5.1,0.39,4.7,9.7,0.482,1.4,2,0.696,0.2,2.3,2.5,10.6,0.9,0.3,3.5,2.6,16.7
2018,Tony Parker,WOL,24,7,0,54,6.7,10.7,0.625,0,0,NA,6.7,10.7,0.625,1.3,2.7,0.5,4.7,7.3,12,0.7,2.7,0.7,2,4.7,14.7
2018,Justin Patton,WOL,20,38,28,880,8.2,17.2,0.476,0.6,2,0.3,7.6,15.1,0.5,2.8,3.6,0.764,2.5,5.9,8.4,2.5,1.6,2.1,3.4,4.4,19.8
2018,Brandon Paul,AUS,26,2,2,59,6.1,11,0.556,2.4,6.1,0.4,3.7,4.9,0.75,0.6,0.6,1,0.6,4.3,4.9,4.3,1.8,0.6,4.3,1.8,15.3
2018,Adreian Payne,LKL,26,18,13,457,6.6,14.9,0.444,1.2,4,0.294,5.4,10.9,0.5,4.4,5,0.875,2.9,8.6,11.5,2.1,1.5,1.3,3.2,3.5,18.8
2018,Cameron Payne,WCB,23,3,3,71,11.2,26.4,0.423,3,9.6,0.316,8.1,16.7,0.485,6.6,6.6,1,0.5,5.6,6.1,6.1,2.5,0.5,4.1,2,31.9
2018,Gary Payton II,TOT,25,20,5,581,8.6,18.3,0.47,1.2,4.8,0.247,7.4,13.6,0.548,3.2,4.4,0.718,1.8,5.9,7.7,5.7,2.5,0.8,4.2,3.8,21.6
2018,L.J. Peak,MAI,21,46,28,1442,4.8,11.4,0.425,1.3,4.7,0.287,3.5,6.7,0.522,2.7,3.4,0.794,0.6,3,3.6,4,1.1,0.5,2.7,3.1,13.7
2018,Kendrick Perkins,CAN,33,27,17,573,5.8,10.9,0.529,0,0,NA,5.8,10.9,0.529,3.1,5,0.633,3.1,9.1,12.2,3.3,1,0.9,3.5,3.3,14.7
2018,London Perrantes,CAN,23,35,35,1279,3.9,10.4,0.378,1.6,5.1,0.309,2.4,5.3,0.444,2.3,2.7,0.835,0.4,2.9,3.3,7.7,1.2,0,2.9,2.7,11.7
2018,Alec Peters,NAS,22,35,35,1188,6.5,13.9,0.467,3.9,9.6,0.411,2.5,4.3,0.592,1.7,2,0.851,1.8,5.8,7.5,2.1,0.6,0.3,1.2,3,18.6
2018,Luke Petrasek,SWR,22,50,29,1100,3.9,10.1,0.386,2.2,6.2,0.351,1.7,3.9,0.442,0.6,0.6,0.895,0.8,6.7,7.5,2.3,1.2,1.1,1.6,3.8,10.5
2018,John Petrucelli,LKL,25,43,7,900,5.2,10.9,0.48,0.6,2.2,0.268,4.6,8.7,0.535,3.2,3.8,0.84,2.5,4.4,6.9,2.2,2.2,0.6,2.3,4.1,14.2
2018,Marshall Plumlee,TOT,25,40,29,1076,4.9,8.5,0.571,0,0.1,0.333,4.8,8.4,0.574,3.3,4.8,0.681,4.2,6.4,10.6,2.1,0.6,1.2,2.8,2.3,13
2018,Miles Plumlee,HAW,29,2,2,32,3.4,7.9,0.429,0,0,NA,3.4,7.9,0.429,0,0,NA,2.3,4.5,6.8,1.1,2.3,2.3,5.6,9,6.8
2018,Kendall Pollard,SLS,23,13,3,183,4.3,11.8,0.367,0,0.8,0,4.3,11,0.393,2.2,3.5,0.611,2.4,4.5,6.9,2,2.2,0.6,2.6,4.7,10.8
2018,Alex Poythress,FOR,24,7,7,238,8.2,16.9,0.482,0.8,3.3,0.227,7.4,13.6,0.544,4.1,6.1,0.675,3.2,6.2,9.4,2.9,0.9,1.5,2.7,3.3,21.2
2018,T.J. Price,LKL,24,49,31,1371,4.4,11.2,0.391,1.9,5.4,0.348,2.5,5.9,0.43,1,1.1,0.884,0.6,2.4,3,2.9,1.8,0.5,1.7,4.2,11.6
2018,Rodney Pryor,SFL,25,24,9,586,5.5,13,0.427,2,6,0.327,3.6,6.9,0.513,1.9,2.5,0.775,1.7,5.8,7.6,2.3,0.6,0.5,2,3.1,14.9
2018,Jacob Pullen,DEL,28,14,11,398,7.1,17.7,0.403,2.6,8.5,0.309,4.5,9.2,0.49,3,3.5,0.846,0.2,2.3,2.4,5.5,1.3,0.2,3.5,1.9,19.9
2018,Rodney Purvis,LKL,23,39,38,1481,7.2,16.8,0.426,2.9,7.3,0.395,4.3,9.5,0.449,2.2,2.8,0.778,0.5,3.1,3.7,3.3,1.3,0.2,2,1.8,19.4
2018,Maksym Pustozvonov,CAN,30,20,1,237,2.9,8.8,0.328,1.2,5,0.242,1.7,3.8,0.44,1.2,1.4,0.889,1.2,3.3,4.6,1.1,1.2,0.6,1.8,4.1,8.2
2018,Raphiael Putney,HAW,27,46,36,1326,7.5,16.4,0.456,2.6,7.7,0.338,4.9,8.7,0.561,2.9,3.6,0.789,1.9,8.4,10.3,2,1.5,2.9,3.2,3.2,20.4
2018,Zhou Qi,RIO,22,24,19,621,6,11.7,0.51,1.6,4.9,0.333,4.3,6.8,0.636,1.8,3.2,0.564,2.6,6.1,8.7,1.5,0.8,3.2,2.5,3.9,15.4
2018,Michael Qualls,TOT,24,23,1,440,5.2,13.5,0.382,1.6,5.6,0.275,3.6,7.9,0.458,3.7,5.8,0.634,2.4,6.2,8.6,2.1,1.2,0.8,2.1,2.3,15.5
2018,Tim Quarterman,ACC,23,11,5,282,4.5,12.3,0.365,1.7,5.6,0.295,2.8,6.6,0.423,1.9,2.7,0.714,1.8,4.2,6,7.4,2,0.3,6.4,4,12.5
2018,Ivan Rabb,MEM,20,18,13,502,7.8,13.8,0.565,0.4,0.7,0.5,7.5,13.1,0.568,3.7,4.9,0.75,4.1,8.1,12.2,2.7,1.1,2.2,2.2,3.4,19.6
2018,Kyle Randall,TOT,26,37,1,494,3.6,9.1,0.392,0.5,2.4,0.212,3.1,6.7,0.457,1.7,2.3,0.742,0.7,2.4,3.1,5.4,1,0.1,2,2.4,9.3
2018,Xavier Rathan-Mayes,WES,23,43,41,1528,6.5,15.1,0.43,1.6,4.7,0.338,4.9,10.3,0.473,2.4,4,0.613,0.9,5.6,6.6,7.2,2.1,0.2,3.1,2.6,17
2018,Davon Reed,NAS,22,12,8,303,4.4,13.9,0.316,1.9,6.7,0.286,2.5,7.2,0.344,4,5.1,0.791,0.8,5.8,6.7,4,1,1.1,2.9,3.9,14.7
2018,Malachi Richardson,TOT,22,18,14,425,4.5,13.6,0.329,1.9,6.1,0.306,2.6,7.5,0.348,2.5,3,0.857,0.7,5.3,6,2.6,1.9,0.2,2.6,3.3,13.4
2018,Shane Richards,RIO,23,33,2,463,5.4,12.1,0.442,4,10,0.403,1.3,2.1,0.63,1.2,1.4,0.833,0.5,3.3,3.7,1.2,1,0.1,1.1,3.4,15.9
2018,Tyler Roberson,ACC,23,45,16,962,6.7,12.6,0.533,0,0.1,0.333,6.7,12.5,0.535,3.8,5.2,0.732,4.9,6.9,11.8,1.3,1,0.8,1.9,3.1,17.2
2018,Devin Robinson,TOT,22,44,8,1154,6.5,12.9,0.501,1.8,4.8,0.381,4.6,8,0.574,3,3.8,0.795,1.4,5.6,7,2.1,1.2,1.1,2.4,3.3,17.8
2018,Glenn Robinson,FOR,24,2,2,61,4.7,15.3,0.308,0.6,3.5,0.167,4.1,11.8,0.35,3,3,1,0.6,3.5,4.1,3,0.6,0,2.4,0,13
2018,L.J. Rose,SLS,24,17,0,173,2.9,7.1,0.412,1.5,3.7,0.389,1.5,3.3,0.438,1.2,1.5,0.857,0.6,2.9,3.5,7.5,1.5,0,3.1,2.1,8.5
2018,LaQuinton Ross,TEX,NA,2,0,9,0,16,0,0,4,0,0,12,0,0,0,NA,0,8,8,0,4,0,0,0,0
2018,Maverick Rowan,LKL,21,37,3,491,4.9,13,0.379,2.9,8.1,0.351,2.1,4.8,0.424,1.8,2.4,0.727,1,4,5.1,1.6,1.3,0.4,2.4,3.2,14.4
2018,Cullen Russo,OKL,NA,2,0,6,0,6,0,0,6,0,0,0,NA,0,0,NA,0,12,12,0,0,6,0,6,0
2018,JaKarr Sampson,REN,24,35,33,1003,9.1,17.8,0.511,0.5,1.6,0.295,8.6,16.2,0.532,3.8,5,0.77,1.4,7.5,8.9,1.1,1.3,1.1,2,3.2,22.5
2018,Kethan Savage,RAP,24,31,12,453,3.1,9.5,0.328,0.4,2.2,0.179,2.7,7.2,0.374,1.7,2.5,0.71,1,3.3,4.2,4.8,1.3,0.8,2.8,2.4,8.3
2018,Durand Scott,MEM,27,31,16,876,5.9,11.8,0.5,1.2,3.2,0.367,4.7,8.6,0.55,2.3,2.6,0.875,1.4,5.3,6.7,3,1.5,0.2,2.7,2.3,15.3
2018,Shannon Scott,LIN,25,49,41,1385,3.6,8.6,0.416,1.4,4.1,0.34,2.2,4.5,0.486,1.5,1.8,0.817,1.2,4,5.2,6,2.9,0.2,2.4,2.8,10
2018,Jerome Seagears,TOT,NA,5,0,26,2.8,13.8,0.2,1.4,5.5,0.25,1.4,8.3,0.167,11.1,11.1,1,0,0,0,4.2,2.8,0,2.8,5.5,18
2018,Wayne Selden,MEM,23,1,0,18,6,24,0.25,2,10,0.2,4,14,0.286,16,18,0.889,2,4,6,10,2,0,4,4,30
2018,Jeremy Senglin,LIN,22,48,7,1246,6.7,15.9,0.422,3.4,9.4,0.356,3.4,6.5,0.518,3.3,4,0.826,0.4,3.4,3.8,3.7,1.4,0.3,2.2,2.1,20.1
2018,Mustafa Shakur,OKL,33,13,0,189,3,10.1,0.302,0.4,2.7,0.143,2.7,7.4,0.359,1.1,2.3,0.5,1.5,2.7,4.2,3.4,2.1,1,2.9,2.9,7.6
2018,Winston Shepard,SAN,NA,19,6,449,5.5,11.9,0.466,0.6,1.7,0.333,5,10.2,0.488,2.8,4.9,0.574,1.8,7.1,9,3.8,1.6,0.3,2.4,1.7,14.4
2018,Xavier Silas,NAS,30,43,42,1405,6.6,15,0.438,3.9,10.4,0.381,2.6,4.6,0.564,3.3,3.7,0.882,0.8,3.8,4.6,2,1.3,0.1,2.2,3.3,20.3
2018,Kobi Simmons,MEM,20,26,26,804,6.2,14.2,0.437,1.3,3.7,0.361,4.9,10.5,0.464,3.8,5,0.766,0.9,2.1,3.1,4.5,1.2,0.3,3,3.3,17.6
2018,Marcus Simmons,GRR,30,25,16,478,3,7.2,0.417,0.9,2,0.444,2.1,5.2,0.406,2,2.7,0.75,1.2,2.9,4.1,1,1.3,0.3,1.2,4.7,9
2018,Amjyot Singh,OKL,26,30,3,249,3.6,12.6,0.287,2.6,9.5,0.273,1,3,0.333,1.9,2.5,0.765,0.6,3.6,4.2,1.7,1.7,0.7,1.6,3.2,11.7
2018,Marvin Singleton Jr.,WOL,24,5,2,95,1.9,7.2,0.263,1.5,5.7,0.267,0.4,1.5,0.25,1.1,1.5,0.75,0.4,3.8,4.2,0.8,0.8,0,1.5,3,6.4
2018,Donald Sloan,TEX,30,24,18,830,6.8,15.8,0.43,2.6,7,0.37,4.2,8.8,0.478,3.3,3.9,0.865,0.5,3.9,4.4,5.7,1.1,0.1,3,1.5,19.6
2018,Kenneth Smith,GRR,25,49,24,1391,3.5,8.6,0.402,0.9,3.3,0.271,2.6,5.3,0.485,2.3,3,0.759,0.9,4.3,5.2,9.8,1.9,0.1,3.4,2.6,10.1
2018,Roscoe Smith,TOT,26,35,6,695,8,16.3,0.489,0.6,2.6,0.235,7.4,13.7,0.538,4.9,6.2,0.79,2.6,5.6,8.2,1.2,1.1,1.1,2.2,2.8,21.4
